month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202007,38655,"oxford, ms",,260000,0.0588,-0.0698,473,-0.0084,-0.1716,72,-0.2258,-0.2299,124,0,0.24,4,,,68,0.0625,-0.1905,209,-0.0628,0.0942,140.1471158,0.0066,-0.0033,1772.5,0.006,-0.0465,379419,0.0476,0.0237,682,-0.0257,-0.105,0.4419,-0.0256,0.1074
202007,19123,"philadelphia, pa",,489550,0.001,-0.019,124,0.0877,-0.0606,52,-0.0095,-0.1111,56,0.4,0.4,0,,-1,36,0.2857,0.2857,15,0.25,0.1538,308.9316408,0,0.0081,1567.5,0.001,0.0467,580951,-0.0041,0.0814,139,0.1032,-0.0414,0.121,0.0157,0.0225
202007,15010,"beaver falls, pa",*,222500,-0.0113,0.1206,59,-0.0781,,45,-0.4079,-0.3023,24,-0.3333,0,0,,,24,0,0,80,0.0667,0.3333,88.36034245,-0.0618,,1484,0.0068,,245019,0.027,0.0817,139,0,-0.0347,1.3559,0.1841,0.6416
202007,23141,"quinton, va",,315000,0.008,-0.008,50,-0.0909,-0.2063,69,0.0781,0.0147,8,-0.6667,-0.6667,0,,,4,0,-0.6667,52,0.04,0.2381,148.2585259,0,0.0709,2032,0.0077,-0.0638,330087,0.0002,-0.0061,102,-0.0286,-0.0286,1.04,0.1309,0.3733
202007,14867,"newfield, ny",,200050,0,-0.1996,17,0.5455,-0.2609,32.5,-0.7314,-0.5938,8,,,0,,,4,,,7,0.1667,1.3333,104.3436731,-0.0089,-0.0313,2040,0.0805,-0.0377,241986,-0.0012,-0.2628,24,0.4118,-0.0769,0.4118,-0.1337,0.2813
202007,24266,"lebanon, va",*,172950,-0.0114,,23,0,,144,0.0992,,4,,-0.6667,0,,,8,1,1,10,-0.2857,0.4286,75.31788768,0.0566,-0.0311,2318,-0.0081,0.2971,269370,-0.0112,0.2182,33,-0.1081,-0.3125,0.4348,-0.1739,0.2641
202007,28360,"lumberton, nc",*,154250,-0.299,0.0283,13,0.4444,,55,-0.6626,-0.3168,8,0,0,0,,,0,,-1,11,0.5714,0.5714,84.37331334,0.0006,0.0366,1750,-0.3199,-0.0895,189035,-0.132,-0.0862,24,0.5,-0.3333,0.8462,0.0684,0.6048
202007,33193,"miami, fl",*,237550,-0.0404,,79,-0.1413,,64,-0.3228,,44,0.2222,-0.1538,4,,,12,0,-0.5,100,0.0753,0.1236,185.9965038,-0.0327,0.0165,1338,-0.0219,-0.1104,304672,0.041,0.0203,179,-0.0324,-0.1674,1.2658,0.255,0.5595
202007,61705,"bloomington, il",*,305000,0.0573,,28,-0.0345,,53,-0.2933,,12,-0.25,-0.5,0,,,12,-0.4,-0.5714,64,0.0847,0.5238,96.28280317,0.0531,-0.0625,3420,0.0386,0.3499,326701,0.0263,0.0118,92,0.0455,-0.1636,2.2857,0.2512,1.6681
202007,44622,"dover, oh",*,227000,-0.1432,0.2615,18,-0.1818,,36.5,-0.1978,-0.0641,8,-0.6,-0.7143,0,,,8,1,0,44,0.0732,0.3333,91.83197127,-0.0865,-0.2124,2261,-0.0816,0.3922,281478,-0.078,0.1453,62,-0.0159,0.0333,2.4444,0.5808,1.2222
202007,23224,"richmond, va",,202800,0.0165,0.2287,23,0.0455,-0.54,38.5,0.2623,0.1,20,-0.1667,0,0,,,4,,-0.75,59,-0.0484,-0.0484,143.2886106,0.0423,0.2009,1546.5,-0.0016,0.1494,255365,-0.0479,0.3366,82,-0.0238,-0.2679,2.5652,-0.253,1.3252
202007,48708,"bay city, mi",*,81950,0.025,,59,-0.1324,,68,-0.3761,,20,-0.2857,-0.5455,0,,,28,0.4,0.4,57,-0.1094,0.5,63.63636364,0.009,0.0497,1600,0.0057,0.1396,693672,2.9408,3.9754,116,-0.1212,-0.1594,0.9661,0.0249,0.5861
202007,94806,"san pablo, ca",,529050,0.0332,0.1626,28,-0.1765,-0.3333,22,-0.5056,-0.4884,32,0.3333,-0.1111,0,,,4,-0.5,0,60,0.3333,0.0714,369.1098075,-0.0853,0.0362,1200.5,-0.0111,-0.0577,496515,-0.023,0.0138,88,0.1139,-0.102,2.1429,0.8193,0.8095
202007,63034,"florissant, mo",,205000,0.0649,0.1236,21,0.05,-0.6038,39,-0.3858,-0.371,20,0.25,-0.1667,0,,,4,,-0.8,54,-0.0357,-0.1148,96.77501226,0.0532,-0.0649,1973.5,-0.0235,0.18,216852,-0.0241,0.0092,75,-0.0132,-0.3421,2.5714,-0.2286,1.4205
202007,34689,"tarpon springs, fl",,254999.5,-0.0642,-0.1499,108,-0.0182,-0.3898,84.5,0,0.2426,44,-0.0833,0.1,0,,-1,36,0.125,-0.3571,109,0.0187,0.1474,161.1186957,-0.0291,-0.0444,1580,-0.0413,-0.1232,347929,0.0165,-0.0867,217,0,-0.2022,1.0093,0.0365,0.4725
202007,8109,"merchantville, nj",*,193000,-0.1229,,28,-0.2222,,39,-0.271,,16,-0.3333,-0.5,0,,,4,-0.5,-0.75,13,0,0.625,113.9501788,-0.0946,0.0255,1654.5,0.0157,-0.0198,207704,-0.0491,0.0455,41,-0.1633,-0.4744,0.4643,0.1032,0.35
202007,36107,"montgomery, al",*,80625,0.1113,,18,-0.1818,,51.5,-0.1488,0,8,1,0,0,,,4,0,0,9,0,0,54.05953992,0.049,0.5023,1408,0.0115,0.0133,77338,0.0957,0.4492,27,-0.129,-0.413,0.5,0.0909,0.2568
202007,85339,"laveen, az",,350175.5,-0.0053,0.1557,30,0.2,-0.4643,35,-0.2857,-0.2391,40,0.4286,0.25,4,,,0,-1,-1,95,-0.0777,0.0106,151.2560813,0.0172,0.0939,2331.5,0.0045,-0.0806,385690,-0.0183,0.0775,125,-0.0234,-0.1667,3.1667,-0.9533,1.4881
202007,13077,"homer, ny",*,277450,-0.1249,-0.0674,23,0.0455,,47,0.2533,0.1899,12,0.5,-0.25,0,,,4,0,-0.5,19,0.1875,0.7273,123.7330063,-0.169,0.1689,1893,0.0037,0.0407,337630,-0.2217,-0.0547,42,0.1053,0.0769,0.8261,0.0988,0.4332
202007,77354,"magnolia, tx",*,374950,-0.0003,-0.033,219,0.0896,,38.5,-0.3246,,112,0.2727,0.3333,16,1,0.3333,84,0.5,-0.16,155,0.0265,0.3025,138.8317321,0.0068,0.0575,2722,0.0195,-0.077,450923,-0.0057,0.0019,374,0.0625,-0.0579,0.7078,-0.0435,0.2797
202007,59930,"rexford, mt",*,369050,0.0438,-0.0752,28,-0.1515,,166.5,0.1443,0.3373,4,0,0,0,,,0,,-1,11,0.8333,0.5714,201.8617252,0.1317,0.123,2285,-0.0164,0.0075,463547,0.0418,-0.0979,39,0,-0.1702,0.3929,0.211,0.2179
202007,40361,"paris, ky",*,334560,-0.0443,,35,-0.125,,147.5,0.209,,12,2,-0.25,0,,,0,-1,-1,30,0.1111,0.1538,129.5968636,0.02,0.1494,2746.5,-0.0117,0.0986,381668,-0.2173,-0.0978,65,-0.0299,-0.4444,0.8571,0.1821,0.5714
202007,46901,"kokomo, in",*,117495,0.2983,-0.0603,71,0.0923,,44.5,-0.11,-0.5436,44,0.375,0.5714,0,,,16,-0.2,-0.6,42,-0.087,0.0769,71.04571021,0.1221,-0.0865,1735,0.1366,0.1924,155411,0.2577,0.1049,113,0.018,-0.3925,0.5915,-0.1161,0.3262
202007,22576,"weems, va",*,495050,-0.004,,31,-0.1389,,167.5,0.0984,,0,-1,-1,0,,,12,,0,11,-0.0833,1.2,191.5041783,-0.0116,0.053,2376,-0.0581,-0.0034,807086,0.0016,0.4253,42,-0.125,-0.4,0.3548,0.0215,0.2779
202007,35223,"birmingham, al",,647250,-0.051,0.0043,38,0,-0.3214,52.5,-0.125,0.0294,24,0.2,0,0,,,8,-0.3333,-0.6,26,-0.037,0.3,218.4421915,0.0373,-0.0295,3245,-0.03,0.0384,881937,-0.0847,0.0287,64,-0.0154,-0.1579,0.6842,-0.0263,0.3271
202007,21236,"nottingham, md",*,245050,-0.0483,,32,-0.2889,,23,0.15,,24,-0.4545,-0.4,4,,0,8,-0.6667,-0.8333,18,0.2857,0.8,150.7535704,0.0052,0.0145,1534,-0.0888,-0.0454,264819,-0.0261,0.017,50,-0.1525,-0.4898,0.5625,0.2514,0.4489
202007,46220,"indianapolis, in",,315750,0.0106,0.0138,52,0,-0.4157,40.5,-0.2059,0.0519,48,0.3333,-0.25,0,,,28,-0.125,-0.3,118,-0.0484,0.18,141.1002161,0.1187,0.2575,2534,-0.0381,-0.0653,412250,0.11,0.1422,170,-0.0341,-0.1005,2.2692,-0.1154,1.1456
202007,94545,"hayward, ca",,699550,-0.0332,0.0007,13,0,-0.6579,27,0.4595,-0.1148,28,0.4,0,0,,,0,,-1,38,0,0.4074,513.0752526,-0.0083,0.0848,1280.5,0.0079,-0.0915,750966,-0.0679,0.0538,51,0,-0.2154,2.9231,0,2.2126
202007,19805,"wilmington, de",*,159950,0.1727,,40,-0.1667,,31.5,-0.3368,,28,-0.125,-0.125,0,,,12,-0.5714,-0.625,23,-0.2333,0.0952,121.1914327,0.1446,0.2131,1362.5,0.0481,0.0187,188156,0.1038,0.2193,63,-0.1923,-0.5532,0.575,-0.05,0.4
202007,93240,"lake isabella, ca",*,235050,0,,33,-0.0294,-0.3774,74.5,-0.1183,0.1037,12,0,0,0,,,0,-1,-1,13,0.3,0.8571,135.2087451,0.019,0.0943,1610.5,-0.0615,0.1302,248064,-0.1103,0.0194,46,0.0455,-0.2333,0.3939,0.0998,0.2619
202007,5408,"burlington, vt",,417550,-0.0346,0.16,17,0.1333,-0.4688,54,-0.2059,0.0693,8,-0.3333,-0.3333,0,,,4,0,-0.6667,6,0.5,-0.3333,248.5693303,-0.0135,0.0388,1823,-0.0125,0.2121,550355,0.0455,0.2919,23,0.2105,-0.439,0.3529,0.0863,0.0717
202007,32086,"saint augustine, fl",,271000,0.0039,-0.0321,243,-0.1227,-0.4,55.5,-0.119,-0.2238,92,-0.2333,-0.2813,8,0,0,60,-0.4444,-0.5714,212,0.1398,-0.0047,156.4983225,-0.0013,0.0438,1698,-0.007,-0.1124,298365,-0.0065,-0.0565,455,-0.0173,-0.2638,0.8724,0.2009,0.3465
202007,87121,"albuquerque, nm",*,195100,0.0515,,28,-0.0968,,45,0.1392,,36,-0.1818,-0.4,8,,,4,-0.5,-0.875,182,0,0.052,119.2982456,0.0375,0.1507,1448.5,-0.0508,-0.0984,205817,0.0614,0.0984,210,-0.0141,-0.2279,6.5,0.629,4.7525
202007,53045,"brookfield, wi",*,542500,-0.0759,0.0238,36,-0.027,,33,-0.1429,-0.1852,24,-0.25,-0.3333,0,,,12,-0.25,-0.5,61,0.2449,0.525,158.9908314,0.0182,0.0437,3032,-0.132,-0.1222,612226,-0.0759,0.0162,97,0.1279,-0.1416,1.6944,0.3701,1.1465
202007,75056,"the colony, tx",*,382495,-0.0217,,144,-0.0464,,48,-0.068,,88,-0.0435,-0.1852,0,-1,,52,0.0833,-0.5517,157,0.0129,0.3305,160.934757,0.0001,0.049,2284,-0.0204,-0.2056,430619,-0.0191,-0.064,301,-0.0163,-0.1821,1.0903,0.0638,0.6183
202007,83822,"oldtown, id",*,419950,0.1747,0.1037,18,0.2,,36.5,-0.0519,0.2586,4,-0.75,-0.5,0,,,0,,-1,8,0.3333,7,222.0833333,0.2457,0.1714,1832,-0.0011,-0.1128,586777,0.4906,0.1123,26,0.2381,0.1304,0.4444,0.0444,0.399
202007,81240,"penrose, co",,420688.5,0.1953,0.4889,17,-0.1053,-0.4138,48,0.1163,-0.1933,4,-0.6667,0,0,,,4,0,0,9,-0.1,0.8,166.8526786,0.0428,0.0637,2554,0.029,0.565,512789,0.0312,0.533,26,-0.1034,-0.2353,0.5294,0.0031,0.357
202007,30008,"marietta, ga",,255025,-0.0098,0.1887,76,0.2258,-0.2897,32,-0.1795,-0.2644,40,-0.375,-0.375,4,-0.6667,,20,0,0,108,0.0485,-0.1,117.805477,-0.0355,0.1826,1575,-0.1031,0.0035,256005,-0.0182,0.2026,184,0.1152,-0.1894,1.4211,-0.2402,0.2996
202007,48703,"au gres, mi",*,119000,-0.0843,0.169,40,0,,67.5,-0.5617,-0.5091,4,-0.6667,0,0,,,4,0,-0.6667,16,0.3333,15,95.32078382,-0.0816,0.0484,1288,-0.0123,0.0321,170866,-0.0487,0.0507,56,0.0769,-0.1884,0.4,0.1,0.3853
202007,92549,"idyllwild, ca",*,396550,0.0745,,73,-0.3113,,68.5,0.062,,32,0.3333,-0.3333,0,,,20,0.25,-0.5455,67,0.3673,1.4815,280.067353,0.039,0.0736,1467.5,0.0277,-0.0223,422993,-0.0034,-0.0277,140,-0.0968,-0.2473,0.9178,0.4555,0.748
202007,23832,"chesterfield, va",*,371025,-0.0093,,82,-0.0465,,59.5,-0.2273,,40,0,-0.3333,12,0,0,24,2,-0.5,200,0.005,0.2658,144.7269683,0.0087,0.093,2504,-0.0101,-0.0494,362600,0.0017,0.0387,282,-0.0105,-0.06,2.439,0.1251,1.3263
202007,35033,"bremen, al",*,495050,-0.0378,,19,-0.2963,,161.5,0.4749,,0,-1,,0,,,0,-1,-1,4,0,1,149.9512847,-0.1171,-0.0998,2651.5,0.0214,0.0822,457752,-0.1139,-0.1614,23,-0.2581,-0.549,0.2105,0.0624,0.1697
202007,31064,"monticello, ga",*,352050,0.0764,,39,-0.0488,,86,-0.0444,,16,0,-0.2,0,,,12,0,0,28,-0.125,0.0769,132.152067,0.0217,0.3016,2400,0.0549,0.3201,352237,0.0538,0.2625,67,-0.0822,-0.2556,0.7179,-0.0625,0.3117
202007,13078,"jamesville, ny",*,415000,-0.0036,0.0248,24,-0.1724,,68,-0.4262,0.1057,12,0,-0.25,0,,,8,1,-0.3333,42,0.2353,5,167.1400139,0.078,0.1739,2586.5,-0.0652,-0.0429,465126,-0.006,0.0671,66,0.0476,0.1786,1.75,0.5776,1.6071
202007,36605,"mobile, al",*,91550,0.0178,,44,-0.2542,,72.5,-0.0461,,16,-0.3333,-0.2,0,,,8,-0.5,-0.5,8,1,,59.10575585,0.0522,-0.1341,1491.5,-0.0086,0.1517,281245,0.2036,0.9834,52,-0.1746,-0.4902,0.1818,0.114,0.1818
202007,23113,"midlothian, va",,592550,-0.0246,0.0637,88,-0.0833,-0.3889,58,0,-0.0569,40,0.4286,-0.1667,0,-1,,24,-0.25,-0.3333,110,0.0377,0.134,158.5247088,0.0294,0.0603,3623.5,-0.0463,0.0085,652201,-0.0173,0.0875,198,-0.0198,-0.1784,1.25,0.1458,0.5764
202007,85284,"tempe, az",*,655050,0.1932,0.1018,23,-0.2069,,36,-0.1628,-0.482,20,0,0.25,0,,,12,-0.25,-0.625,36,-0.2,0.2,220.5617427,0.0483,0.1575,3065,0.0717,-0.0509,746354,0.1058,0.0605,59,-0.2027,-0.2805,1.5652,0.0135,0.9883
202007,48237,"oak park, mi",*,175000,-0.0003,0.1472,19,0.1875,,13.5,0.125,-0.5179,32,0.6,0.6,0,,,4,,-0.75,9,0.8,2,141.4713399,0.0295,0.1102,1250,0.0301,0.1181,178919,0.0181,0.1704,28,0.3333,-0.2632,0.4737,0.1612,0.388
202007,72632,"eureka springs, ar",*,377050,0.035,,57,0.0179,,138.5,-0.115,,12,0.5,2,0,,,4,0,0,16,0.2308,1,168.568645,-0.0117,0.2429,2282,-0.0054,0.0836,464998,0.0032,0.0609,73,0.058,-0.0875,0.2807,0.0486,0.1696
202007,80207,"denver, co",,470050,-0.1895,-0.06,39,-0.1702,-0.25,41,0.1389,0.2615,32,-0.1111,0.3333,0,,,24,-0.25,-0.1429,60,0.0714,0.4634,325.616189,0.0029,0.1008,1778,-0.122,-0.0517,698870,-0.0487,0.2139,99,-0.0388,0.0645,1.5385,0.347,0.75
202007,38103,"memphis, tn",*,370550,-0.0572,0.0608,50,0.087,-0.1525,49,0.0652,,28,0.1667,0,0,,,12,0,-0.5,48,0.1163,0.3333,0,,,0,,,441724,-0.0379,-0.1475,98,0.1011,0.0316,0.96,0.0252,0.3498
202007,52742,"dewitt, ia",*,192540,0.0092,-0.0052,29,-0.1471,-0.3095,392.5,0.0768,,0,,-1,0,,,4,,0,24,0.0909,0.2,132.85,0.0682,0.0722,1573.5,-0.0202,-0.0202,221946,0.0047,0.1455,53,-0.0536,-0.1452,0.8276,0.1805,0.3514
202007,21128,"perry hall, md",*,399545,-0.1021,,20,-0.2308,,52,0.2235,,8,-0.6,-0.6667,0,,,8,0,-0.6,5,0,-0.1667,164.1440765,0.0008,0.0594,2088.5,-0.0309,-0.1748,433260,-0.019,-0.0348,25,-0.1935,-0.6032,0.25,0.0577,0.1447
202007,65793,"willow springs, mo",*,104950,-0.0237,,32,0.0323,-0.0857,105.5,-0.0746,-0.372,4,0,0,0,,,0,,-1,11,0.2222,0,67.00191571,-0.0427,-0.1373,1640.5,-0.0835,0.1003,242758,0.1243,-0.0474,43,0.075,-0.0652,0.3438,0.0534,0.0295
202007,32744,"lake helen, fl",,360482.5,0.0134,0.4084,14,-0.3,-0.3333,106.5,0.1094,0.5106,4,,0,0,,,0,-1,-1,10,0.1111,0.4286,157.9845094,-0.0011,0.0169,2200,0.0779,0.2528,358531,0.0655,0.1603,24,-0.1724,-0.1429,0.7143,0.2643,0.381
202007,44131,"independence, oh",*,272400,-0.0576,0.1846,26,-0.1613,,25.5,-0.4,-0.4396,36,0.5,0,0,,,12,0,-0.5714,58,0.16,0.1154,101.5027664,-0.0124,-0.1603,2834,0.0583,0.3645,318199,-0.0215,0.0642,84,0.037,-0.2821,2.2308,0.6179,1.4308
202007,39202,"jackson, ms",*,260000,0.0002,,24,-0.1724,,127,0.2451,0.0809,8,1,,0,,,8,-0.3333,0,12,0.7143,1.4,108.0639436,0.0388,0.0473,2203,-0.0023,0.2098,284466,0.0619,0.4205,36,0,0.0909,0.5,0.2586,0.3214
202007,2921,"cranston, ri",,484500,0.1675,0.0329,30,-0.1667,-0.4643,46,0.3333,0.011,24,0.2,0.2,0,,,0,-1,-1,50,0.1364,-0.0566,223.2716588,-0.0077,0.0617,2026,0.0811,-0.089,507595,0.1046,0.0196,80,0,-0.2661,1.6667,0.4444,0.7202
202007,94618,"oakland, ca",*,1400050,-0.0193,,23,0.0952,,22.5,-0.0217,,16,-0.2,-0.3333,0,,,4,0,,19,0.1176,0.1875,775.1310273,0.0049,0.1507,1699.5,-0.0657,0.0912,1612402,0.0181,0.3773,42,0.1053,0.6154,0.8261,0.0166,-0.7739
202007,10507,"bedford hills, ny",*,699950,0.0006,-0.0717,46,0.0222,,105.5,0.3613,0.5515,12,0.5,0.5,0,,,8,1,0,8,0,,294.6616153,0.0383,-0.033,2346,-0.0009,-0.2634,1510107,0.1035,-0.1027,54,0.0189,0.2,0.1739,-0.0039,0.1739
202007,28092,"lincolnton, nc",,251050,-0.0075,-0.0281,71,-0.0274,-0.2111,115.5,0.1159,0.3916,28,0.1667,-0.2222,0,,,16,0.3333,-0.2,50,0,0.2195,145.7309454,0.023,0.1349,2012.5,-0.0226,0.1181,305350,0.0542,0.1317,121,-0.0163,-0.0763,0.7042,0.0193,0.2487
202007,11109,"long island city, ny",,730050,-0.0489,-0.0748,18,2.6,-0.25,25,-0.7354,-0.6622,8,,1,0,,,0,,-1,5,-0.375,0,730.0115875,-0.0803,-0.0102,961,-0.0204,0.1557,939333,-0.0961,-0.0604,23,0.7692,-0.2069,0.2778,-1.3222,0.0694
202007,85623,"oracle, az",*,589050,0.1176,,29,0.16,,52,-0.302,,16,1,1,0,,,4,,,11,0.2222,-0.3529,231.6541042,0.0029,0.0837,2297,0.061,0.0975,582053,0.1166,0.2878,40,0.1765,0.25,0.3793,0.0193,-0.754
202007,34715,"clermont, fl",,348795,0.0094,0.041,70,-0.0141,0.3462,48.5,-0.2049,0.0319,36,-0.1818,0.8,4,0,,20,0.6667,0,69,-0.0676,0.5682,154.7000372,0.0021,0.0875,2327.5,0.0276,0.0032,366999,-0.0102,-0.0984,139,-0.0414,0.4479,0.9857,-0.0565,0.1396
202007,47119,"floyds knobs, in",,425050,0.0681,0.1549,34,-0.1282,-0.0811,67,0.1964,0.0984,12,-0.25,-0.4,0,,,4,-0.6667,-0.6667,3,-0.25,0,142.7777778,-0.0138,0.2789,3224,0.0031,-0.0557,547074,0.0173,0.185,37,-0.1395,-0.075,0.0882,-0.0143,0.0072
202007,56013,"blue earth, mn",,108800,-0.2338,-0.0439,20,0,-0.5745,51.5,-0.259,-0.237,4,-0.5,-0.5,0,,,4,0,-0.5,10,0.25,0.1111,47.28035072,-0.2613,-0.2036,2539,0.0963,0.2619,168566,-0.0786,0.1073,30,0.0714,-0.4643,0.5,0.1,0.3085
202007,62263,"nashville, il",,130050,0.04,-0.1034,18,0.125,-0.4,133,-0.0732,0.2488,4,0,0,0,,,0,,-1,4,-0.5,-0.5556,81.60324415,-0.0047,0.2084,1817,0.1244,-0.1207,173608,0.0086,0.0412,22,-0.0833,-0.4359,0.2222,-0.2778,-0.0778
202007,37803,"maryville, tn",*,407620,0.0192,,65,-0.1096,,51,-0.2555,,28,-0.2222,-0.3636,0,,,16,-0.2,-0.6923,114,-0.05,0.2667,140.6244669,0.0067,0.0695,2895.5,0,0.0957,546284,0.0021,0.1319,179,-0.0725,-0.1826,1.7538,0.11,1.0562
202007,37865,"seymour, tn",*,357450,0.1917,,59,0,-0.404,50,0.0638,0.1494,28,0,-0.4167,0,,,12,-0.25,-0.625,66,-0.0435,-0.45,142.2256098,0.0064,0.2013,2564,0.206,0.2192,400671,0.0569,0.3343,125,-0.0234,-0.4292,1.1186,-0.0508,-0.0935
202007,97444,"gold beach, or",*,395050,-0.0063,,36,-0.1429,,129,-0.181,,4,-0.5,-0.5,0,,,8,0,-0.3333,19,0.7273,,243.0287053,-0.0038,0.0721,2083,-0.0271,0.0211,773174,-0.0392,-0.0569,55,0.0377,-0.1406,0.5278,0.2659,0.5278
202007,5149,"ludlow, vt",,394550,-0.0006,-0.0354,129,-0.0153,-0.2134,213,-0.0658,0.0416,20,0.6667,0,0,,,8,1,0,24,0.8462,0.2632,201.2081935,0.0023,-0.006,1799,-0.0039,0,500947,-0.0126,-0.0647,153,0.0625,-0.1639,0.186,0.0868,0.0702
202007,86332,"kirkland, az",*,315400,-0.1584,0.0893,15,-0.1667,,150.5,0.1148,0.8696,0,,,0,,,4,,0,10,0.1111,1.5,170.6036745,0,0.0923,1724,-0.1354,-0.11,433237,-0.0754,0.4138,25,-0.0741,0.3158,0.6667,0.1667,0.4
202007,78613,"cedar park, tx",*,396887.5,0.0674,,108,-0.1756,-0.3032,34,0.0794,0.1724,96,-0.2727,-0.2258,4,,-0.75,60,-0.1667,-0.25,140,0.0526,-0.0071,164.9378491,-0.0036,0.0821,2435.5,0.0511,-0.0043,416449,0.0369,0.0747,248,-0.0606,-0.1622,1.2963,0.281,0.3866
202007,21239,"baltimore, md",*,159000,-0.0066,-0.0215,27,-0.25,,30,-0.5714,-0.1176,16,-0.4286,0,0,-1,,0,-1,-1,14,0.1667,0.75,116.4977265,0.0156,-0.0086,1425,0,-0.055,176715,0.0275,-0.077,41,-0.1458,-0.2679,0.5185,0.1852,0.3519
202007,91311,"chatsworth, ca",,779550,0.0143,0.076,48,-0.0769,-0.5102,49.5,-0.0294,0.2857,44,0.5714,0,4,,,12,0,-0.6667,59,0.0926,-0.1324,347.3204333,-0.02,0.0413,2280,0.0354,0.0689,978098,0.0188,-0.0222,107,0.0094,-0.3554,1.2292,0.1907,0.5353
202007,92649,"huntington beach, ca",,1272550,0.0752,0.107,78,-0.093,-0.4621,44.5,0.0349,-0.2393,36,-0.1818,-0.4375,4,,,24,0.5,-0.5,61,0.3864,0.0339,583.6112655,0.0195,0.0222,2118,0.0322,0.0966,1907919,0.1011,0.1506,139,0.0692,-0.3186,0.7821,0.2704,0.3752
202007,72153,"shirley, ar",,214950,-0.0531,0.0853,19,0.1176,0.0556,115,0.0599,0,4,0,,0,,,0,,,2,0,1,94.5709282,-0.1125,-0.2287,2128.5,0.0303,0.1518,233977,-0.0012,-0.1673,21,0.1053,0.1053,0.1053,-0.0124,0.0497
202007,45693,"west union, oh",,121300,0.0368,-0.0651,25,-0.0741,-0.3902,60.5,-0.0082,0,8,0,0,0,,,0,-1,-1,13,0.1818,0.3,73.13661673,-0.0228,0.054,1144,0.0395,-0.1932,165246,-0.0119,-0.2394,38,0,-0.2549,0.52,0.1126,0.2761
202007,36549,"lillian, al",*,289250,0,0.2025,29,-0.1212,,69.5,0.0775,0,4,0,-0.75,4,,,0,-1,-1,21,-0.1923,,148.2744108,0.0046,0.2124,2242,0.1176,0.1539,464029,0.1707,0.3805,50,-0.1525,0.2195,0.7241,-0.0637,0.7241
202007,50263,"waukee, ia",*,312075,-0.0091,-0.0542,173,-0.1218,,70,0.0072,-0.1411,48,-0.2,-0.2941,32,0.6,0.6,80,-0.0909,0.1765,214,0.0338,0.7833,183.2494951,0.0035,-0.0753,1606.5,0.0066,-0.0497,345515,0.0035,-0.1163,387,-0.0421,0.0901,1.237,0.1862,0.7264
202007,95033,"los gatos, ca",*,1495050,-0.0505,0.0466,39,-0.093,,66,-0.0365,0.056,12,-0.25,0,0,,,12,2,-0.4,22,-0.12,2.1429,569.1546642,-0.0129,-0.041,2758.5,-0.0005,0.0116,1714469,-0.0098,-0.0301,61,-0.1029,0.0167,0.5641,-0.0173,0.432
202007,79382,"wolfforth, tx",*,309000,-0.0034,0.0376,36,-0.0526,,28,-0.3,-0.4105,16,-0.5,1,0,,,4,-0.6667,-0.75,32,0.1034,0.6842,142.8879842,-0.0002,0.0709,2264.5,-0.0407,0.0118,454052,0.0227,0.4948,68,0.0149,0.0462,0.8889,0.1257,0.4758
202007,63144,"saint louis, mo",,319950,0.3062,0.1236,23,-0.0417,-0.2333,29.5,-0.0635,-0.3854,20,-0.1667,0.6667,0,,,8,-0.3333,-0.3333,44,0.0732,0.2941,193.0850143,0.0011,-0.1209,1845,0.4939,0.2308,381042,0.2191,-0.058,67,0.0308,0.0469,1.913,0.2047,0.7797
202007,48178,"south lyon, mi",*,427450,-0.006,-0.0254,134,-0.141,,55,-0.2143,0.236,64,0,-0.1579,0,-1,-1,24,-0.4,-0.5714,21,0.3125,1.3333,163.1050692,-0.0058,0.01,2576,0.0238,-0.0166,475985,0.0099,0.0439,155,-0.0988,-0.2723,0.1567,0.0542,0.1126
202007,89411,"genoa, nv",,1047550,0.3012,0.2251,14,0,-0.125,71,-0.4387,0.2566,0,-1,-1,0,,,4,0,0,10,1,1.5,321.0772834,0.0991,0.1461,3337,0.1397,-0.0336,1159493,0.1057,0.1589,24,0.2632,0.2,0.7143,0.3571,0.4643
202007,26554,"fairmont, wv",,155050,0.0333,-0.06,104,0.0097,-0.1875,59,-0.1194,-0.0781,28,-0.4167,-0.125,0,,,32,0.3333,0,99,0.3026,0.4776,100.2058563,0.0168,0.0413,1666,0.0199,-0.0682,187731,0.011,-0.0458,203,0.1341,0.041,0.9519,0.2141,0.4285
